spectral_rolloff,zero_crossing_rate,spectral_bandwidth,spectral_centroid,spectral_contrast,mfcc,chroma,tempo,rms,track_id
7080.231941630793,0.04572019179245198,3931.2684004867415,2922.891542809998,22.905962336785514,2.8116481,0.36965504,83.95522388059702,0.23955968,0R3LjmIZg8MiBlf3LdYjcD
4066.6036050183347,0.03152484471555412,2707.210055411892,1941.4411692815809,22.36050580929419,-7.1997232,0.32602814,104.16666666666667,0.101451784,0r6XY7ScWS0aahvfeiQBqw
6316.190752788104,0.06758758809634449,3122.3525399337796,3089.1578329790805,21.745195679829813,-0.44655848,0.4655127,89.28571428571429,0.18975277,0R7EWhquaAICmyE5MZqt3q
5816.472707276564,0.040562062854906406,3404.2366868688164,2575.0052202479483,22.527328758719488,0.06331989,0.36205667,165.44117647058823,0.18742669,0rFdbImiFCvAY8jD2aE391
2579.526981561604,0.02038481485353675,2446.077027303483,1418.2546857318468,20.376873819814538,-2.298061,0.6152247,119.68085106382979,0.123642765,0rhRmyfpaAyos7Euzh8ztl
4796.249922108674,0.05093944647178257,2900.5038749329374,2344.9221699428244,21.225235762421242,3.9436433,0.42247438,144.23076923076923,0.28240785,0RHZvKdk4rHKyl2Ijltoub
5880.868385850178,0.038627447792806184,3520.5266502622417,2607.770238389846,23.04937636516293,1.16481,0.3499213,114.79591836734694,0.23019655,0rMeOAvbQZ2RTG4B6L1M4p
6647.047040578961,0.06579335543745153,3503.8229011518342,3123.07162600413,19.579033316866827,3.3627882,0.50940406,81.52173913043478,0.24144197,0RmUjJteEkkF5kKdhEfwNe
6094.047058688464,0.0725801018035911,2694.7562456663877,2908.536689872379,20.952296946595546,4.897177,0.55758584,133.92857142857142,0.24861792,0rnDmgcZvn9WPsOPqHbt16
3168.8137926198724,0.02175191625560948,2826.2050903042605,1617.8316590285965,20.468354834302506,-0.09723392,0.46799096,87.890625,0.1865658,0rNpm25xLsckCS9JPAgpwP
4923.76241540484,0.04696410259141146,2782.7942677354536,2379.620806381502,22.04442316655154,-1.1233387,0.45038378,122.28260869565217,0.15371008,0roPf0bwAsBDZv1bR15m15
6766.126197813568,0.07184148722894547,3312.14146925602,3288.1638561854156,20.870592662476707,4.2767687,0.549983,137.1951219512195,0.23447432,0rQ146AWbwiDC1DheKXJxm
3128.1834149627857,0.029028652405573615,2509.551457639723,1702.0578399994167,21.420139671679284,-4.9209213,0.4581305,80.35714285714286,0.16278148,0rQV8yyM0fjQmZjlJnIR7Y
6736.324716404886,0.04318467933589825,3851.97960338472,2869.1919047538167,23.098137243358746,0.7402735,0.35907856,119.68085106382979,0.20852017,0RrR3wg4ezBVwm7lyeybir
3179.297575082822,0.03806411294839244,2356.6220362768818,1817.4830457552387,23.697629321585918,-6.5139318,0.29551682,104.16666666666667,0.12671378,0RRZxVYjfY3jWT4XiYAW7k
3775.3731377513577,0.043779183637898136,2700.805422050077,2016.2537167392106,22.80207345887479,-4.1831636,0.3444019,117.1875,0.146326,0RSGPiykniIg8m7JhiAVv7
3596.6347621331706,0.030866175550789257,2642.7390942120974,1832.2451492951147,22.522287816099926,0.32186514,0.44225505,127.8409090909091,0.2071435,0RTACXDmdASzBQR1UiSyAZ
7241.610810531394,0.05605888747932318,3479.4379732199686,3268.199047205867,23.35149339328223,-2.4615676,0.44684905,95.33898305084746,0.21072537,0RV56NxeOVdpNxSUarBW22
5500.370725750175,0.0453948229239358,2962.0655562726192,2608.514719339506,23.55676576321143,2.889567,0.49539188,127.8409090909091,0.31399047,0Rv8J2jCczm7nxMurGBIcG
7117.283803190178,0.06955582175897392,3600.6428942319712,3406.253330437972,23.738968683297887,-2.0140874,0.34988728,130.8139534883721,0.11045783,0rvNTSDuANSUSsKjeMvC2p
7191.660462232351,0.060881697497318726,3743.7333779787987,3241.321936015194,21.06941158376719,4.5056295,0.43991324,98.6842105263158,0.20993298,0RW1xWSPxmbXf012RN3yWl
2579.526981561604,0.02038481485353675,2446.077027303483,1418.2546857318468,20.376873819814538,-2.298061,0.6152247,119.68085106382979,0.123642765,0rWLHJnMyJaMFA8x9l8AT0
5421.11320397952,0.048996358742291135,3364.021900565034,2631.527950880947,22.031502459326905,2.222239,0.41241354,106.13207547169812,0.21872498,0rxEPf4Y6uBmV3hkrV340a
4924.685470406927,0.04675535290839541,2719.812821328596,2380.3343196515275,21.48795957798049,2.2098486,0.5088849,165.44117647058823,0.2149015,0s2SG6L4JkZJh5vFO95iJs
2307.2127124825574,0.025625257674743118,1863.6566812742803,1224.0983605314514,23.99776198638544,0.30094415,0.36964494,102.27272727272727,0.18506233,0s3hLSHmF9JBS7bNrx1jRd
6103.198423330586,0.057343258900968676,3331.8040199276784,2853.2828812873204,20.88135936834951,3.0479822,0.4381664,108.17307692307692,0.20522816,0S51NLrTscfLemwPv2rjNv
4169.995502962754,0.042000977664715014,2642.0243878788583,2108.774474820772,20.981180442769784,3.5195634,0.5124056,127.8409090909091,0.20469235,0s6ISXTrjKbtUM6dO5KXo8
3822.893284410459,0.029846679205722742,2685.9218606862496,1785.4836006706753,23.524084433236695,-3.0772135,0.44491798,108.17307692307692,0.14266297,0s76ExpXyMGVBlKLUr683e
6468.988359339947,0.05453682145483324,3652.9313134391728,3007.291318667102,21.106545798895944,1.9787462,0.4236796,165.44117647058823,0.2349057,0s76fxVvT3GOz0sEU64v4j
1957.6338392782732,0.017878605769230768,2127.25024965725,1186.821449475787,21.43263568564758,-3.348654,0.40164557,125.0,0.11056396,0S8CyMHDrPEYLQ8O7oERag
4174.872564650129,0.03961823940537484,2921.282711040125,2122.123152740598,22.271768889258144,-4.9164057,0.32166415,148.02631578947367,0.14479406,0sE9ZTxMxYneIUAEHN4Tg7
6155.002738776605,0.05605945590569666,3179.74117429393,2872.445998222366,19.032542053593883,0.38596672,0.47758302,85.22727272727273,0.22427766,0seSNElilcmQH2T0gY5zyY
6901.039983719427,0.07007396650210032,3524.550674371544,3311.374870794929,20.82005024638481,1.4335467,0.4943621,83.95522388059702,0.13053946,0sJ4NbFdEhgLOtInlbRmFl
5577.765325814827,0.04735986289640225,3193.5562770120378,2646.02974106604,21.396757868145176,3.1630266,0.49007013,90.7258064516129,0.21009722,0Sjz8pTu8vcVvGP5rtyh3Q
3970.967744679114,0.0295366433934598,2799.427884328017,1988.3124537769654,21.89305139423535,0.9965419,0.5205329,127.8409090909091,0.21221654,0SLE0Ym3WhxfHSDR7Qd5pf
3876.68395183387,0.029672374852785656,2845.9639897366706,1934.017004221701,23.176607804959648,-1.9024501,0.38697052,87.890625,0.19822265,0sleOewdchPv0eTOHzlYEF
3816.5807854868813,0.05282645819324752,2480.7569072213814,2155.775214867029,21.733784300129276,-7.3173795,0.42058763,140.625,0.06954822,0SLjeqwh5iy8DZcaGNIaHJ
4872.411820387457,0.03387630442873948,2913.8080264230975,2196.201996775423,22.65073594271933,6.16653,0.50496405,81.52173913043478,0.26289946,0SOmYqBeGm7Hrd0lXseV2e
8240.591242473733,0.05392463140347684,4189.262785727392,3407.289629967794,22.831458017475995,1.3788669,0.36476126,117.1875,0.19567499,0srLmMJws5nv8d1n9qrtro
4199.991431998629,0.045831499989289995,2481.8634392202594,2118.0130353943505,22.046550701227545,-0.6812857,0.44031948,98.6842105263158,0.2175317,0SRPuTnr5QOKRoIxMvvlgK
3725.45181859342,0.029536520430878357,2587.8492329848286,1821.903575501562,22.26424966570279,-4.1896534,0.3649487,127.8409090909091,0.16558607,0srUf03MHZ4cbOO4o2ydDu
5287.4946866291975,0.03965409679338072,3220.633810365659,2421.631530891173,20.824775014102762,0.8412731,0.43655384,130.8139534883721,0.22512047,0stbF4C1ACmIvx0aW81ZXa
6064.264842780306,0.04579867351270515,3441.9311974868374,2694.5351815141075,24.328812476563975,0.120423555,0.40011483,127.8409090909091,0.2112544,0Stf1ND7zaL3TEo8kZgld1
3687.4980003839264,0.028147170743217303,2662.766979955498,1806.689007241157,22.366017496950104,1.8130147,0.41752353,117.1875,0.29431018,0Sw7dhcGlUvIl2NkNejvmZ
4514.900242858981,0.04784446319721436,2700.802630739369,2326.0752022713773,24.557307888020183,-2.7125046,0.28370363,102.27272727272727,0.17975746,0syWP6hExPrVVfq8yVL0oa
5650.144107281524,0.06803658612276746,3134.084561828132,2873.739115693982,21.29380475497809,1.1991459,0.47384232,181.4516129032258,0.1989254,0T3LR3C4dUD11wdgLm0Xoz
3670.1799276469533,0.04163936926081551,2205.7607397268175,1848.1683957157015,22.015942391019895,-1.1032311,0.38722786,100.44642857142857,0.23952326,0T5iIrXA4p5GsubkhuBIKV
2704.927530319619,0.021918352515580917,2554.3761779601373,1509.3457178415185,21.822568789118066,-0.3362595,0.49292532,137.1951219512195,0.12799534,0T5qABWOBtr9qbTTx54PSG
5048.810241423514,0.042560487819456316,3067.6822306585937,2324.9566412792688,21.22266171706811,1.1355401,0.5022552,110.29411764705883,0.13613465,0T7DQlfcadEUEjxoHeQQaL
6606.197830500827,0.06658587640058655,3416.8774285177255,3094.0129477999926,21.483249236813204,-0.8122135,0.43395534,125.0,0.14146812,0tBbt8CrmxbjRP0pueQkyU
5072.66550137075,0.0490741341192933,2934.183334486368,2449.7140459725424,20.809209486086036,0.5765761,0.43604898,100.44642857142857,0.2083914,0TEm33n5APQRJ45tWmRnxQ
7559.7720630509775,0.06927869998283187,3755.8605818265873,3533.3310264510937,22.06927140521265,-6.3571577,0.4045705,106.13207547169812,0.18743908,0Tgpz39v8JfkKCfEbAHKlt
5371.647943582682,0.04351956194185128,3168.538611797606,2499.862577097555,22.880191801450035,3.1406975,0.47459036,95.33898305084746,0.22898579,0tgVpDi06FyKpA1z0VMD4v
5971.26073067135,0.041066537583112295,3484.2754333374355,2553.5065632179935,22.93019100925577,4.575122,0.43659854,130.8139534883721,0.29331896,0tgwvpBXcw7GURJRqBnc4g
4044.997441568731,0.037837090083602934,2497.267159012216,1964.8282024104212,22.070245099863822,0.57218915,0.3712182,114.79591836734694,0.28157791,0ThEdqK8ZBi4nKNs1fOpJD
5967.481409200817,0.054632416452140745,3263.2774154200224,2791.339111699643,21.80832145013868,-2.4353378,0.44812304,137.1951219512195,0.08241923,0TiYOkOkHtMUp5BaLhT4P3
5827.959737990682,0.04476487609114765,3425.940967071817,2614.1933876682024,22.302637997445956,1.2837818,0.3457385,90.7258064516129,0.19216922,0tjnLIbuF8mwLUKq3CNIdH
6180.642203323812,0.046400868889574134,3239.386887418944,2752.1392738841455,22.225636249948924,3.9757135,0.48843798,117.1875,0.24147464,0TK2YIli7K1leLovkQiNik
6374.638459335624,0.06605819502115948,3267.0114559993553,2927.3275735759025,21.672006150299048,-0.27387285,0.40437722,108.17307692307692,0.18734181,0TkquWzzuxcrwbCWlTrKYF
4566.096841127871,0.03982597379410483,2529.47233156235,2028.7882672655314,21.395637119890917,3.0627208,0.506905,117.1875,0.22159505,0Tm5ER6IrGfmW0yZ5lkQli
6162.409625635684,0.04815414668984744,3383.3260630632167,2754.7538287461552,23.126232469322943,1.860316,0.36708295,160.71428571428572,0.25739357,0tPGKwBnhD2pxeUoGxpZYB
4600.309093428589,0.03689411866031286,3229.823644600573,2235.039676794516,22.783279136261022,0.5637347,0.31194434,125.0,0.19185537,0tpwqQhdfJXRcUDSNRjb9O
5026.30241841151,0.05704936326007915,2949.175646092502,2600.6303388190568,22.842562501273076,-3.7875175,0.30025277,137.1951219512195,0.12828091,0trgRUeHWSFHZ0W1640dwA
8179.230283951876,0.08294574847488445,3920.330746292501,3926.2851785903817,20.578107681282713,4.3237777,0.6281779,108.17307692307692,0.16397607,0TRn6e7Sh2xxivVePHv0J0
6352.172350310065,0.07179373163574751,3379.2275129663185,3132.9614347074976,21.66127519219176,-0.22364874,0.4418576,89.28571428571429,0.17568043,0tsjEf663ZNWGlIqY2c0Ms
8387.895597595474,0.07348722595473833,4023.3224790640343,3843.3936598354826,19.94589116904088,0.12920977,0.6533117,144.23076923076923,0.07312019,0ttfJZcKq7E7NcIldlogbn
11624.087704963438,0.22830518692527144,4440.650394882275,6538.501411846419,23.550975199413525,-5.543051,0.44728345,152.02702702702703,0.11762317,0tu4zWxyFV1Djbf4hLY3xP
4130.3698208583155,0.050178997210839744,2560.1088474162275,2213.942709559662,21.56528044865388,2.183867,0.41445217,165.44117647058823,0.22745611,0Tu9CVtudympO1AQStFlav
5167.28716686691,0.037905568630194966,3084.925233498689,2314.4904228552973,20.647115272038935,3.829348,0.48268604,114.79591836734694,0.23027529,0txb2qyDV7sVBLv2KvtbW2
6663.826465974904,0.05566071617097008,3627.2365398466127,3098.143028231794,20.30085309726747,4.276214,0.55115634,110.29411764705883,0.2530648,0tXQlZrIM2qHF1TpUYtZ5Z
3805.161362729449,0.03240171505054536,2838.9193883792113,1909.5495231348186,22.683616552445425,-2.0255573,0.35876134,114.79591836734694,0.13234566,0u2P5u6lvoDfwTYjAADbn4
5690.522285516689,0.04145718068649219,3339.917290688112,2534.3182201957643,21.840601217002728,2.5274615,0.42921117,92.21311475409836,0.23893395,0U32q8CZRRo7xCzyiaZw5f
8581.172591564235,0.07114047900613028,4380.328890941481,3777.0793387713074,20.43733071404205,4.7961493,0.5428399,78.125,0.23312998,0u3knvc8GwzIss9x3AhRLp
5654.570370077911,0.04711391405866147,3498.4787546344346,2681.9587955747484,22.42366260286448,2.1950753,0.39648432,90.7258064516129,0.25832817,0u8wprNfOdcWpUlWnfMcpP
7229.4085763934,0.059196029094127585,3813.48307935485,3184.283663246358,20.93468335899598,4.0570807,0.4362507,119.68085106382979,0.28115568,0uBdQzKghx88d2Lp8SLFKJ
4219.57169700317,0.050954195644930846,2551.773425780399,2143.293739803777,20.871044610772092,0.48653963,0.45327345,86.53846153846153,0.12570213,0ufcuftmmSD0iWt75nn9Oy
2031.8366436022047,0.024360005167279083,1746.8932974502618,1164.8088510925788,20.806655545199995,-13.82716,0.4141666,122.28260869565217,0.034824252,0ugJ012NKkZWS2G2Smdwax
3522.911329917814,0.031047839367195004,2648.8473463250716,1796.681196653652,21.680716078117154,2.6953704,0.452451,85.22727272727273,0.21572474,0UgmLwOrTeOCUNwV07a5AD
3602.826037906137,0.03271228188929001,2716.2223039402415,1855.6847552986244,21.41025105229474,4.82191,0.5049268,114.79591836734694,0.30212244,0uHjs4zpo52qiFeBpdrXYs
3127.9852146502553,0.026167829199189432,2283.2500585365765,1573.4768100169053,21.789581109717147,-3.481366,0.3708754,114.79591836734694,0.18011563,0UK0hZ7lhXDkZdgwS9KUIj
7617.195030927007,0.06832749930548118,3965.73960991903,3579.156481699795,22.147651572181573,0.6668086,0.4127604,140.625,0.19863166,0UKo9bV69oMsEBIm6BsyIG
5977.989488137748,0.052982933590676635,3292.8107292098252,2831.587864409416,21.821024140958187,-2.2323802,0.44806662,175.78125,0.15917026,0uln709ghU7gvFT38aIOqq
7780.451750236519,0.06317118917430165,3941.6294562025605,3486.4247848275145,21.036185301374932,5.372494,0.5758515,114.79591836734694,0.30508742,0ummD95aMfyssMGkd2pV6f
4855.875059672201,0.05739945130582666,2492.3329729101333,2408.874294138719,20.906834313496176,0.6238926,0.47601473,127.8409090909091,0.17841181,0ut6MoPysgNdUVwaHBFk6h
2950.8663640389727,0.026783415910097433,2453.027329920487,1588.3848086444032,22.30265452358019,-0.98133403,0.36900887,104.16666666666667,0.15191448,0uVrPeEM1Q02sbGA3zJ3CC
5422.433269975279,0.052080197923468914,2551.608330962606,2632.515636837716,20.009673703605134,2.637952,0.58279634,125.0,0.20218761,0uWCzZzI1A2yxreko4iEib
1615.4154182073187,0.01841236811487951,2454.8337316687953,1141.798966423246,21.13959341727969,-7.268499,0.43353632,114.79591836734694,0.087915376,0UyEX00PgplVsCcqtl1Rna
7407.820510909742,0.07548349566293072,3749.042665055068,3522.6975223112117,20.632696176484814,2.2298148,0.4584194,89.28571428571429,0.26640844,0UZ3juSCFsN6lINBadUZNZ
4339.862384675967,0.03210330554539829,2993.805839429867,2039.0087140202804,21.733412174058042,0.52022636,0.40743276,170.45454545454547,0.20192836,0UZLaEOSIc5kg0cc7eszqC
7423.626199103867,0.06516573899004631,3665.4061555297562,3381.898488114458,21.632330072533904,1.8006041,0.41248414,122.28260869565217,0.25917125,0uzruYGkFgeSevF5kaWq7Y
3797.075621927977,0.03891567439792523,2458.9743342506313,1907.9770440046395,22.0968900937361,-3.3215663,0.35550746,156.25,0.1521447,0v0pc1lIt5p6EBX7pnfOGF
6334.531033287101,0.06756698836492527,3258.637753316269,3009.465380686757,20.680460265683884,0.0156014655,0.4040864,156.25,0.16833195,0v1vufjir4OE4iRckLMoLd
2362.802064261264,0.02781154691480258,1902.5373032604566,1329.4547433648709,22.772048665755857,0.2395156,0.38129157,104.16666666666667,0.2157165,0v1yN5C75um5Wx2WPtFl6k
5050.81419868791,0.03554498529584046,3008.407614913319,2220.9768023041934,21.09634206959132,3.990433,0.408849,82.72058823529412,0.27833936,0v77QqHiZUvfJkCk2rGRqw
7104.350103587908,0.04680398869851995,4051.749878178558,3160.741034286545,22.253476253361193,-0.8461533,0.41956916,92.21311475409836,0.08279795,0v7rJIwQ2xeB1W19eU5IQS
5977.810708097851,0.04390216665463471,3532.2305796775063,2703.617663774496,21.118707991172432,-0.19681986,0.48584917,165.44117647058823,0.11014485,0v8tmDMQrTMavluubqAJo4
6266.829941225707,0.05299097232331319,3246.8138787466582,2795.515714816349,23.50511170817944,-3.1185265,0.38976493,160.71428571428572,0.1763791,0v9JszVQes7SlJ3UKqkdt2
6807.205806188566,0.061876923251752106,3608.7440490282625,3132.1610265661975,21.73143626700503,4.365893,0.45358574,144.23076923076923,0.24304068,0VALO2mJCnpzv8OSHlMlSq
5364.080698835274,0.041857862763449806,3331.029225179088,2479.760551444793,23.091628566721628,-3.8469858,0.4515355,122.28260869565217,0.11090573,0VDhK4DIjbsAHo1GDe9VfM
6213.305730883092,0.05169614663918058,3239.728386620554,2875.810714023769,20.629830348412877,2.7448351,0.45902157,127.8409090909091,0.27600548,0VeoSHlgashtg5JYPJjl15
4899.227862232199,0.04136562622004782,2989.851876777828,2296.9482837587393,21.579156350156737,4.422392,0.48761183,80.35714285714286,0.25041997,0VF7YLIxSQKyNiFL3X6MmN
5249.029222655686,0.05842755611695082,3187.173271919059,2614.619222919761,20.922750441906157,3.023031,0.47756135,86.53846153846153,0.18554395,0vGAY9aloPKORe0R0KlfGv
3115.977633735755,0.03557214152833429,2564.339101357192,1758.8411662296269,23.85034194504728,-4.9557676,0.3669468,148.02631578947367,0.12536635,0VhZ5JYfqPojSYeGWnk4dL
6189.801545784091,0.04461603546075123,3468.116249168005,2802.4374662844843,22.183708299008444,-3.1517446,0.4195737,108.17307692307692,0.20820275,0VjIjW4GlUZAMYd2vXMi3b
5565.888829310832,0.045907905132420414,3150.70088622422,2579.733207274365,20.807573400371698,3.8233085,0.4850766,108.17307692307692,0.24912281,0VjyKaDsZ29g00cvIywo5t
3173.1597262646255,0.025097553926669187,2729.8248245483333,1685.8988073814555,21.690708671288764,2.0199125,0.4901857,112.5,0.20156312,0voYwjeuMfvXlF76oesZKu
4807.7590294982965,0.040113839544944255,2926.444560215598,2213.24879494528,22.027284405099362,1.872614,0.40403965,102.27272727272727,0.21992368,0VPneSXkOP27R8Cf7v8HSN
6194.097312036558,0.04415988456163419,3320.9647875718774,2677.2812528362124,22.518174420509613,2.7501817,0.48253444,119.68085106382979,0.260016,0vpy9NZpTbjCH0HNnAhCTt
6012.234131474718,0.053447846810542154,3167.8795509761885,2801.3891386644264,20.86783899766015,-2.728059,0.4780056,95.33898305084746,0.121188186,0VqOR7G0lz8BjKXWrDPBmF
5134.644937799322,0.049994444738494334,2921.2547069440598,2602.939489646651,22.557330113743962,-2.1713018,0.496632,106.13207547169812,0.16982916,0VSuq0KNSy1nOBO47e1bCN
5320.527611038269,0.05675634321478325,2940.3926850808803,2694.4309874065,22.316396343557507,-7.6341295,0.40166795,96.98275862068965,0.110390626,0VvlSQ6yIwlKw5MCFU0lZv
3379.226129303499,0.03813082643819778,2194.551505662902,1712.170235056464,22.80128815182668,0.6673462,0.4267657,137.1951219512195,0.19690955,0vxlqUrmgsiyAWOHaAfnSK
5993.632659428848,0.06064644988156906,3121.970584378084,2897.309998635041,22.12963567095718,-0.5128137,0.47873122,72.11538461538461,0.18775181,0VxPoNX9h5HpsEgSNcHCmG
5070.274837297124,0.04035817544291338,2665.396978263604,2320.7038266100944,21.389798066854933,-3.709312,0.48926595,130.8139534883721,0.17773625,0W1jDXkALMfPqheeSEEk5x
4236.350339637119,0.05052877888608052,2517.8110849304985,2355.652895579476,20.84819713895443,-7.788671,0.44214106,100.44642857142857,0.120950215,0W7brFokN6QtGRNp32RCQP
5626.226011261779,0.05353436620173523,3297.7862320166582,2711.5778921856618,20.50371846936791,1.5327489,0.45668852,160.71428571428572,0.22323479,0W7KIc2GSB9suYQAaMZ9rF
7292.863445505994,0.06980567755240978,3778.7371808373955,3363.1968501267347,23.911278533126083,-4.7182107,0.330918,114.79591836734694,0.17784733,0W85Yolr3l72QZsk9UrkqP
7232.606183027999,0.05488576052828667,3747.7486650187907,3230.6626684891985,20.715730419056257,4.7992215,0.50222254,148.02631578947367,0.2583539,0WBKz2TSI4OEAWZnnX5Jzl
4837.286175597836,0.034160908544612206,3303.7876696273547,2263.7409168974023,21.97440748382677,-0.4978392,0.42400703,137.1951219512195,0.1746431,0wbmIfvndFV9VDvuUY1pYN
7171.944489596879,0.06587816970091027,3558.865058083038,3496.58673983014,22.502437674275022,-1.8517303,0.49776068,95.33898305084746,0.23069297,0wCWfjqo0FV1CDseDGD0cV
6359.545483873839,0.04323650424068207,3614.336321737261,2798.1615341937327,20.91588553007192,4.010135,0.5043608,117.1875,0.25124273,0WdbnNKO0Jt4BZACSDQh44
7360.148044164955,0.07332326175584279,3599.88340877703,3419.5728160414296,22.10884343603553,3.689578,0.4451213,125.0,0.20774162,0wEgK7RKkB1R6sR5Nrwh5g
4996.3383166119265,0.049220960120406956,3063.0255338855886,2465.9124384901916,21.432264552031274,-0.39203563,0.41818228,86.53846153846153,0.16169466,0wf17wsLRwnnfh241GkeH5
4091.4473038413716,0.035561803669589685,2954.9408171336936,2112.605577439969,24.722771638941644,-3.4229472,0.38398105,170.45454545454547,0.1447364,0wFSrH6x1iQOdUljUueAcd
4701.742778527742,0.04583876436029533,2940.872266097639,2312.7978888863913,22.312617865871424,-1.0796816,0.36494592,137.1951219512195,0.15005171,0WJa7QAYzg34rQ7iPXVTTS
4496.51850075312,0.0537874787904802,2580.1229880165724,2319.8121876479627,20.849415163179632,-2.9223323,0.4973764,92.21311475409836,0.08440373,0WK1p8CduOKInJdZcjDy5A
6755.2507209227815,0.05038489892061839,3589.1748897045213,3017.2971009391513,21.694819985244177,-3.7105472,0.37813586,130.8139534883721,0.1687549,0WkapTWP1Z1kJqxj2Hjzcl
5222.7142368832265,0.044636313076582126,3294.695313874116,2527.05182403797,20.929355732928947,1.2115945,0.50749415,119.68085106382979,0.267888,0WKmVAD4VWk5EdTyCFILi4
3961.7144948525015,0.0337712671288134,2569.714764151906,1955.3971022652358,21.95510717601134,3.6354988,0.45965785,87.890625,0.18543385,0wKt65XM5Wit3QH7lZtESU
4030.568613314891,0.034429167387063524,2650.656141120538,1958.820486718954,21.316817211457312,2.5616152,0.5377823,93.75,0.19770864,0Wm1tsC40GiduI9BgTcGDv
11185.515105728136,0.11069719349006506,5060.497060753978,5215.37571777863,22.749914279001327,-0.11990694,0.48825178,100.44642857142857,0.12236905,0wMGxaOeu5zZfbx3gWctMx
4338.3648026169385,0.03581603490503583,2964.6051612571255,2105.4660594838247,22.83120155686775,-0.9033526,0.3543398,130.8139534883721,0.1781558,0WNCYgCd33LnBnw22WFuq8
7542.963645418326,0.08635059760956175,3784.1842424468473,3548.757198586193,23.118230575271824,-2.3822682,0.3737642,100.44642857142857,0.118597694,0wnLMEOQlyW3Es1ag0HMVV
2597.7138790891595,0.028677049089961514,1718.052400570555,1314.9473063253074,23.486467794701724,-1.865906,0.3640416,96.98275862068965,0.17595455,0WOFJR54wyTwLB11jcBDb1
3099.513337263071,0.021633662711175717,2890.1552516796855,1614.9237314998873,22.305650319723746,-7.096295,0.424267,144.23076923076923,0.037636235,0wP19iM8ULJyV0r0LFDsDv
2589.45559260002,0.02813912668371269,2266.3408431432563,1450.7115470380952,22.186721200993464,-1.2821062,0.44559228,137.1951219512195,0.14420082,0Wqht20X3ZII115vByDReU
3890.4673702382174,0.0325487158188084,2508.53089801832,1862.5771665001612,20.45914001857359,3.4125412,0.49105814,114.79591836734694,0.22060859,0WSGIwIEqpfe3jGJ5fZsHr
5828.893613821681,0.04367085418476808,3339.3057735807947,2583.850105627147,22.199318430777893,2.0811708,0.4410529,144.23076923076923,0.2734046,0WtM2NBVQNNJLh6scP13H8
4689.348525844374,0.040169264759050194,3220.479589151281,2262.057482331414,23.498899320128853,-2.4934561,0.32618406,148.02631578947367,0.16518904,0wUVwtui3Se9kGUfSD7gaU
7942.197339420655,0.060531787888329136,4192.618958518294,3596.9454327591798,21.507503965901183,2.0269156,0.54199797,181.4516129032258,0.14633487,0WWuB1F1H4dr3Bdoe1vtHs
4020.4372623574145,0.045472001082594,2436.3093700664963,2040.9752240833695,21.60866767523623,0.26656273,0.3761543,133.92857142857142,0.21835811,0wwurbloAiMd8CcLUuZJxB
3538.455652812634,0.027770969941696762,2659.7697259170122,1743.599203054366,21.709060604631723,-0.10110555,0.4334373,170.45454545454547,0.18489206,0wX927FSg3NjodBI8FI9Q8
6012.234131474718,0.053447846810542154,3167.8795509761885,2801.3891386644264,20.86783899766015,-2.728059,0.4780056,95.33898305084746,0.121188186,0wzPtKCOIaIYImBblrBcaC
5105.03290130856,0.04387740217531549,3000.3035061482233,2371.98390533534,20.658176593852065,5.0344014,0.44722107,98.6842105263158,0.2905028,0x0h9kwGhCv78fMRo8ChhZ
5596.962201596839,0.04465038974645772,3270.7049963597824,2613.363913746019,24.4347742828444,-4.4180017,0.3765705,125.0,0.11945248,0x26yM2rrvtoHGRXXzppx3
8370.711868662713,0.08720649878336044,3747.6882497910583,3982.3707844749624,20.737370922051248,4.946617,0.60747576,125.0,0.18180043,0X2rK2dB3aEGw1KOK0ioAL
5813.44490173022,0.04704962637010751,3131.030372493182,2627.6871654968327,21.961195415677714,1.4730589,0.43287405,130.8139534883721,0.26919243,0X7g825ekNNiCWWV7queDr
4500.192350421694,0.039998915628191065,2973.03184811708,2230.4485128656747,24.014180520503878,-1.0390762,0.3948906,86.53846153846153,0.19219606,0X9MxHR1rTkEHDjp95F2OO
4806.720540098199,0.055643284574468085,2564.811455512937,2435.0928009181657,22.140545814580673,1.4623568,0.40348905,117.1875,0.19410326,0xbMRcMFqxJq1Wa7tvWPtn
5208.925123301694,0.04220968606535765,3028.440965284561,2505.338811435278,22.785644452533788,3.0493927,0.479479,187.5,0.24515523,0XCm6GKaDufW9S1LPNOUnI
3127.143628803835,0.02907250464131382,1917.0511990024881,1571.7543808465302,22.621153988950383,3.0116785,0.48544997,96.98275862068965,0.2786995,0xD23i0X1WjqMSYIxRfO80
5357.486725561121,0.04078300229356026,3109.809057548793,2497.1847019899624,21.216554317819845,5.3129454,0.54388577,137.1951219512195,0.2758442,0Xe9Yb3MKkQvJuxgBXMleu
2630.7138838951764,0.03986623584584108,1899.693864930702,1507.4312898664198,22.827221369194653,-7.985992,0.327523,112.5,0.040972475,0XGoyjSeijvknIjO2E0QmR
5636.902391854612,0.03965243418222605,3701.65465654487,2561.104264532461,22.05405855815038,3.8284018,0.4112722,85.22727272727273,0.31735688,0xkGTPTijMU84dtHr3KQQi
1656.7795053868756,0.017507377622020894,1739.2012311527092,1021.3708375452015,23.692224161530667,-1.9295644,0.42037868,170.45454545454547,0.21766809,0xlyMQ56pZAoGuLCs7GH90
